nom_entrepot,date,temperature,humidite
Zone Tanger Med,2025-10-23 03:00:00,2.84,82.86
Zone Tanger Med,2025-10-23 04:00:00,3.29,78.63
Zone Tanger Med,2025-10-23 05:00:00,3.73,82.44
Zone Tanger Med,2025-10-23 06:00:00,4.12,79.56
Zone Tanger Med,2025-10-23 07:00:00,3.39,82.0
Zone Tanger Med,2025-10-23 08:00:00,3.47,80.08
Zone Tanger Med,2025-10-23 09:00:00,3.11,84.68
Zone Tanger Med,2025-10-23 10:00:00,3.51,82.84
Zone Tanger Med,2025-10-23 11:00:00,3.0,81.64
Zone Tanger Med,2025-10-23 12:00:00,3.16,85.45
Zone Tanger Med,2025-10-23 13:00:00,3.76,81.07
Zone Tanger Med,2025-10-23 14:00:00,3.28,78.46
Zone Tanger Med,2025-10-23 15:00:00,3.82,84.64
Zone Tanger Med,2025-10-23 16:00:00,3.39,82.63
Zone Tanger Med,2025-10-23 17:00:00,2.91,81.2
Zone Tanger Med,2025-10-23 18:00:00,3.92,80.39
Zone Tanger Med,2025-10-23 19:00:00,2.93,83.28
Zone Tanger Med,2025-10-23 20:00:00,3.21,84.03
Zone Tanger Med,2025-10-23 21:00:00,3.37,80.08
Zone Tanger Med,2025-10-23 22:00:00,3.85,83.41
Zone Tanger Med,2025-10-23 23:00:00,3.24,82.63
Zone Tanger Med,2025-10-24 00:00:00,3.08,79.93
Zone Tanger Med,2025-10-24 01:00:00,3.51,82.01
Zone Tanger Med,2025-10-24 02:00:00,3.36,80.63
Zone Tanger Med,2025-10-24 03:00:00,3.26,85.1
Zone Tanger Med,2025-10-24 04:00:00,3.53,80.38
Zone Tanger Med,2025-10-24 05:00:00,2.96,85.77
Zone Tanger Med,2025-10-24 06:00:00,2.75,82.33
Zone Tanger Med,2025-10-24 07:00:00,4.29,77.64
Zone Tanger Med,2025-10-24 08:00:00,3.48,76.57
Zone Tanger Med,2025-10-24 09:00:00,3.51,81.48
Zone Tanger Med,2025-10-24 10:00:00,3.12,85.33
Zone Tanger Med,2025-10-24 11:00:00,3.79,85.08
Zone Tanger Med,2025-10-24 12:00:00,3.22,82.42
Zone Tanger Med,2025-10-24 13:00:00,2.32,80.16
Zone Tanger Med,2025-10-24 14:00:00,3.2,80.96
Zone Tanger Med,2025-10-24 15:00:00,3.32,82.52
Zone Tanger Med,2025-10-24 16:00:00,3.36,84.72
Zone Tanger Med,2025-10-24 17:00:00,3.35,83.42
Zone Tanger Med,2025-10-24 18:00:00,3.17,84.42
Zone Tanger Med,2025-10-24 19:00:00,3.13,83.61
Zone Tanger Med,2025-10-24 20:00:00,3.31,84.35
Zone Tanger Med,2025-10-24 21:00:00,2.77,76.35
Zone Tanger Med,2025-10-24 22:00:00,2.64,79.77
Zone Tanger Med,2025-10-24 23:00:00,3.46,79.24
Zone Tanger Med,2025-10-25 00:00:00,3.47,79.0
Zone Tanger Med,2025-10-25 01:00:00,3.77,82.01
Zone Tanger Med,2025-10-25 02:00:00,3.32,78.38
Zone Tanger Med,2025-10-25 03:00:00,2.94,79.64
Zone Tanger Med,2025-10-25 04:00:00,2.64,81.75
Zone Tanger Med,2025-10-25 05:00:00,3.06,77.99
Zone Tanger Med,2025-10-25 06:00:00,3.58,80.78
Zone Tanger Med,2025-10-25 07:00:00,3.99,83.6
Zone Tanger Med,2025-10-25 08:00:00,3.43,78.94
Zone Tanger Med,2025-10-25 09:00:00,2.93,83.99
Zone Tanger Med,2025-10-25 10:00:00,3.06,79.98
Zone Tanger Med,2025-10-25 11:00:00,3.07,82.68
Zone Tanger Med,2025-10-25 12:00:00,3.25,79.23
Zone Tanger Med,2025-10-25 13:00:00,3.86,83.13
Zone Tanger Med,2025-10-25 14:00:00,3.89,81.24
Zone Tanger Med,2025-10-25 15:00:00,3.34,83.17
Zone Tanger Med,2025-10-25 16:00:00,3.48,80.64
Zone Tanger Med,2025-10-25 17:00:00,3.08,83.39
Zone Tanger Med,2025-10-25 18:00:00,2.72,84.12
Zone Tanger Med,2025-10-25 19:00:00,4.12,82.3
Zone Tanger Med,2025-10-25 20:00:00,2.47,80.8
Zone Tanger Med,2025-10-25 21:00:00,2.66,81.42
Zone Tanger Med,2025-10-25 22:00:00,4.12,78.84
Zone Tanger Med,2025-10-25 23:00:00,3.4,82.51
Zone Tanger Med,2025-10-26 00:00:00,2.94,83.56
Zone Tanger Med,2025-10-26 01:00:00,3.67,85.92
Zone Tanger Med,2025-10-26 02:00:00,3.7,85.27
Zone Tanger Med,2025-10-26 03:00:00,2.86,79.56
Zone Tanger Med,2025-10-26 04:00:00,3.18,82.53
Zone Tanger Med,2025-10-26 05:00:00,3.74,81.67
Zone Tanger Med,2025-10-26 06:00:00,3.06,85.04
Zone Tanger Med,2025-10-26 07:00:00,3.5,80.23
Zone Tanger Med,2025-10-26 08:00:00,3.96,84.2
Zone Tanger Med,2025-10-26 09:00:00,2.43,79.53
Zone Tanger Med,2025-10-26 10:00:00,3.25,81.74
Zone Tanger Med,2025-10-26 11:00:00,3.49,79.79
Zone Tanger Med,2025-10-26 12:00:00,2.67,77.09
Zone Tanger Med,2025-10-26 13:00:00,3.17,79.74
Zone Tanger Med,2025-10-26 14:00:00,3.8,81.36
Zone Tanger Med,2025-10-26 15:00:00,3.1,85.57
Zone Tanger Med,2025-10-26 16:00:00,2.78,79.28
Zone Tanger Med,2025-10-26 17:00:00,3.83,80.49
Zone Tanger Med,2025-10-26 18:00:00,3.55,78.4
Zone Tanger Med,2025-10-26 19:00:00,3.35,84.89
Zone Tanger Med,2025-10-26 20:00:00,3.33,80.85
Zone Tanger Med,2025-10-26 21:00:00,3.78,81.15
Zone Tanger Med,2025-10-26 22:00:00,3.49,81.13
Zone Tanger Med,2025-10-26 23:00:00,3.63,77.12
Zone Tanger Med,2025-10-27 00:00:00,3.09,78.33
Zone Tanger Med,2025-10-27 01:00:00,2.6,79.62
Zone Tanger Med,2025-10-27 02:00:00,3.62,83.54
Zone Tanger Med,2025-10-27 03:00:00,3.81,75.75
Zone Tanger Med,2025-10-27 04:00:00,3.28,83.35
Zone Tanger Med,2025-10-27 05:00:00,3.72,82.86
Zone Tanger Med,2025-10-27 06:00:00,3.23,77.46
Zone Tanger Med,2025-10-27 07:00:00,3.33,81.21
Zone Tanger Med,2025-10-27 08:00:00,4.06,84.91
Zone Tanger Med,2025-10-27 09:00:00,3.24,79.32
Zone Tanger Med,2025-10-27 10:00:00,3.22,80.62
Zone Tanger Med,2025-10-27 11:00:00,2.61,88.9
Zone Tanger Med,2025-10-27 12:00:00,3.63,82.81
Zone Tanger Med,2025-10-27 13:00:00,3.07,81.36
Zone Tanger Med,2025-10-27 14:00:00,3.41,80.81
Zone Tanger Med,2025-10-27 15:00:00,3.23,82.93
Zone Tanger Med,2025-10-27 16:00:00,3.17,83.71
Zone Tanger Med,2025-10-27 17:00:00,3.3,76.61
Zone Tanger Med,2025-10-27 18:00:00,3.33,76.42
Zone Tanger Med,2025-10-27 19:00:00,3.82,79.5
Zone Tanger Med,2025-10-27 20:00:00,3.96,81.62
Zone Tanger Med,2025-10-27 21:00:00,3.61,82.19
Zone Tanger Med,2025-10-27 22:00:00,3.85,77.74
Zone Tanger Med,2025-10-27 23:00:00,3.69,81.49
Zone Tanger Med,2025-10-28 00:00:00,3.54,81.82
Zone Tanger Med,2025-10-28 01:00:00,3.92,79.88
Zone Tanger Med,2025-10-28 02:00:00,2.82,80.66
Zone Tanger Med,2025-10-28 03:00:00,8.07,80.18
Zone Tanger Med,2025-10-28 04:00:00,3.01,83.16
Zone Tanger Med,2025-10-28 05:00:00,3.22,82.02
Zone Tanger Med,2025-10-28 06:00:00,3.61,79.14
Zone Tanger Med,2025-10-28 07:00:00,2.89,84.39
Zone Tanger Med,2025-10-28 08:00:00,3.54,78.58
Zone Tanger Med,2025-10-28 09:00:00,3.1,77.72
Zone Tanger Med,2025-10-28 10:00:00,3.19,81.39
Zone Tanger Med,2025-10-28 11:00:00,3.41,81.37
Zone Tanger Med,2025-10-28 12:00:00,4.0,82.18
Zone Tanger Med,2025-10-28 13:00:00,3.05,79.05
Zone Tanger Med,2025-10-28 14:00:00,3.3,84.23
Zone Tanger Med,2025-10-28 15:00:00,2.9,86.29
Zone Tanger Med,2025-10-28 16:00:00,3.04,81.95
Zone Tanger Med,2025-10-28 17:00:00,2.89,82.79
Zone Tanger Med,2025-10-28 18:00:00,3.42,76.71
Zone Tanger Med,2025-10-28 19:00:00,3.49,80.91
Zone Tanger Med,2025-10-28 20:00:00,3.6,80.26
Zone Tanger Med,2025-10-28 21:00:00,3.02,79.85
Zone Tanger Med,2025-10-28 22:00:00,3.52,80.36
Zone Tanger Med,2025-10-28 23:00:00,3.36,80.61
Zone Tanger Med,2025-10-29 00:00:00,3.3,78.36
Zone Tanger Med,2025-10-29 01:00:00,2.82,80.78
Zone Tanger Med,2025-10-29 02:00:00,3.38,79.4
Zone Tanger Med,2025-10-29 03:00:00,3.39,83.97
Zone Tanger Med,2025-10-29 04:00:00,3.35,82.83
Zone Tanger Med,2025-10-29 05:00:00,3.47,82.83
Zone Tanger Med,2025-10-29 06:00:00,3.59,84.44
Zone Tanger Med,2025-10-29 07:00:00,2.87,79.93
Zone Tanger Med,2025-10-29 08:00:00,3.22,82.67
Zone Tanger Med,2025-10-29 09:00:00,3.51,84.68
Zone Tanger Med,2025-10-29 10:00:00,3.2,79.76
Zone Tanger Med,2025-10-29 11:00:00,3.69,76.93
Zone Tanger Med,2025-10-29 12:00:00,3.34,80.27
Zone Tanger Med,2025-10-29 13:00:00,2.52,84.39
Zone Tanger Med,2025-10-29 14:00:00,3.64,79.62
Zone Tanger Med,2025-10-29 15:00:00,3.26,80.84
Zone Tanger Med,2025-10-29 16:00:00,2.59,80.05
Zone Tanger Med,2025-10-29 17:00:00,3.2,81.52
Zone Tanger Med,2025-10-29 18:00:00,2.79,79.38
Zone Tanger Med,2025-10-29 19:00:00,3.6,78.29
Zone Tanger Med,2025-10-29 20:00:00,3.28,80.9
Zone Tanger Med,2025-10-29 21:00:00,2.93,81.32
Zone Tanger Med,2025-10-29 22:00:00,3.62,84.79
Zone Tanger Med,2025-10-29 23:00:00,3.48,82.17
Zone Tanger Med,2025-10-30 00:00:00,3.2,79.07
Zone Tanger Med,2025-10-30 01:00:00,2.79,80.17
Zone Tanger Med,2025-10-30 02:00:00,2.95,83.78
Zone Tanger Med,2025-10-30 03:00:00,2.95,80.94
Zone Tanger Med,2025-10-30 04:00:00,3.59,79.27
Zone Tanger Med,2025-10-30 05:00:00,2.61,82.21
Zone Tanger Med,2025-10-30 06:00:00,3.27,80.03
Zone Tanger Med,2025-10-30 07:00:00,3.19,83.2
Zone Tanger Med,2025-10-30 08:00:00,3.7,82.91
Zone Tanger Med,2025-10-30 09:00:00,3.38,79.13
Zone Tanger Med,2025-10-30 10:00:00,3.5,86.46
Zone Tanger Med,2025-10-30 11:00:00,3.07,81.69
Zone Tanger Med,2025-10-30 12:00:00,2.79,75.34
Zone Tanger Med,2025-10-30 13:00:00,3.15,82.95
Zone Tanger Med,2025-10-30 14:00:00,3.59,75.5
Zone Tanger Med,2025-10-30 15:00:00,3.59,84.6
Zone Tanger Med,2025-10-30 16:00:00,3.1,82.14
Zone Tanger Med,2025-10-30 17:00:00,2.93,81.63
Zone Tanger Med,2025-10-30 18:00:00,2.85,81.79
Zone Tanger Med,2025-10-30 19:00:00,3.22,83.25
Zone Tanger Med,2025-10-30 20:00:00,3.33,80.59
Zone Tanger Med,2025-10-30 21:00:00,3.86,81.76
Zone Tanger Med,2025-10-30 22:00:00,3.32,82.08
Zone Tanger Med,2025-10-30 23:00:00,3.51,74.59
Zone Tanger Med,2025-10-31 00:00:00,2.95,83.27
Zone Tanger Med,2025-10-31 01:00:00,3.28,83.7
Zone Tanger Med,2025-10-31 02:00:00,3.32,82.92
Zone Tanger Med,2025-10-31 03:00:00,3.21,82.74
Zone Tanger Med,2025-10-31 04:00:00,3.25,85.78
Zone Tanger Med,2025-10-31 05:00:00,3.31,81.68
Zone Tanger Med,2025-10-31 06:00:00,3.45,81.76
Zone Tanger Med,2025-10-31 07:00:00,3.73,80.16
Zone Tanger Med,2025-10-31 08:00:00,2.35,77.0
Zone Tanger Med,2025-10-31 09:00:00,3.7,82.93
Zone Tanger Med,2025-10-31 10:00:00,2.57,80.43
Zone Tanger Med,2025-10-31 11:00:00,3.38,76.98
Zone Tanger Med,2025-10-31 12:00:00,4.2,81.6
Zone Tanger Med,2025-10-31 13:00:00,3.24,81.53
Zone Tanger Med,2025-10-31 14:00:00,3.32,81.21
Zone Tanger Med,2025-10-31 15:00:00,3.13,82.13
Zone Tanger Med,2025-10-31 16:00:00,3.52,77.89
Zone Tanger Med,2025-10-31 17:00:00,3.39,84.27
Zone Tanger Med,2025-10-31 18:00:00,2.98,82.87
Zone Tanger Med,2025-10-31 19:00:00,3.2,84.89
Zone Tanger Med,2025-10-31 20:00:00,2.8,80.4
Zone Tanger Med,2025-10-31 21:00:00,3.2,82.86
Zone Tanger Med,2025-10-31 22:00:00,3.08,77.12
Zone Tanger Med,2025-10-31 23:00:00,3.3,79.7
Zone Tanger Med,2025-11-01 00:00:00,2.96,78.36
Zone Tanger Med,2025-11-01 01:00:00,3.15,82.44
Zone Tanger Med,2025-11-01 02:00:00,3.24,79.03
Zone Tanger Med,2025-11-01 03:00:00,3.27,80.69
Zone Tanger Med,2025-11-01 04:00:00,3.35,81.78
Zone Tanger Med,2025-11-01 05:00:00,3.17,80.77
Zone Tanger Med,2025-11-01 06:00:00,2.92,78.5
Zone Tanger Med,2025-11-01 07:00:00,3.27,85.9
Zone Tanger Med,2025-11-01 08:00:00,3.16,82.08
Zone Tanger Med,2025-11-01 09:00:00,3.64,85.93
Zone Tanger Med,2025-11-01 10:00:00,3.69,79.21
Zone Tanger Med,2025-11-01 11:00:00,2.68,80.85
Zone Tanger Med,2025-11-01 12:00:00,3.48,82.01
Zone Tanger Med,2025-11-01 13:00:00,3.55,85.62
Zone Tanger Med,2025-11-01 14:00:00,2.69,85.91
Zone Tanger Med,2025-11-01 15:00:00,3.46,80.7
Zone Tanger Med,2025-11-01 16:00:00,3.58,79.96
Zone Tanger Med,2025-11-01 17:00:00,2.84,81.77
Zone Tanger Med,2025-11-01 18:00:00,3.13,84.79
Zone Tanger Med,2025-11-01 19:00:00,3.3,82.13
Zone Tanger Med,2025-11-01 20:00:00,3.45,82.58
Zone Tanger Med,2025-11-01 21:00:00,2.82,84.77
Zone Tanger Med,2025-11-01 22:00:00,3.68,84.36
Zone Tanger Med,2025-11-01 23:00:00,2.41,84.46
Zone Tanger Med,2025-11-02 00:00:00,3.75,83.56
Zone Tanger Med,2025-11-02 01:00:00,3.44,85.38
Zone Tanger Med,2025-11-02 02:00:00,2.97,78.96
Zone Tanger Med,2025-11-02 03:00:00,3.56,87.62
Zone Tanger Med,2025-11-02 04:00:00,2.79,84.65
Zone Tanger Med,2025-11-02 05:00:00,3.26,81.6
Zone Tanger Med,2025-11-02 06:00:00,3.31,84.77
Zone Tanger Med,2025-11-02 07:00:00,3.3,81.13
Zone Tanger Med,2025-11-02 08:00:00,2.87,83.19
Zone Tanger Med,2025-11-02 09:00:00,3.01,83.48
Zone Tanger Med,2025-11-02 10:00:00,3.26,84.16
Zone Tanger Med,2025-11-02 11:00:00,2.91,80.85
Zone Tanger Med,2025-11-02 12:00:00,3.31,84.21
Zone Tanger Med,2025-11-02 13:00:00,2.96,80.9
Zone Tanger Med,2025-11-02 14:00:00,3.6,83.83
Zone Tanger Med,2025-11-02 15:00:00,3.83,81.96
Zone Tanger Med,2025-11-02 16:00:00,3.08,77.44
Zone Tanger Med,2025-11-02 17:00:00,3.57,80.16
Zone Tanger Med,2025-11-02 18:00:00,3.11,84.12
Zone Tanger Med,2025-11-02 19:00:00,2.82,81.24
Zone Tanger Med,2025-11-02 20:00:00,3.02,85.03
Zone Tanger Med,2025-11-02 21:00:00,3.23,78.97
Zone Tanger Med,2025-11-02 22:00:00,2.48,83.74
Zone Tanger Med,2025-11-02 23:00:00,3.44,81.88
Zone Tanger Med,2025-11-03 00:00:00,3.23,81.38
Zone Tanger Med,2025-11-03 01:00:00,3.59,79.05
Zone Tanger Med,2025-11-03 02:00:00,3.43,82.53
Zone Tanger Med,2025-11-03 03:00:00,3.24,79.48
Zone Tanger Med,2025-11-03 04:00:00,3.04,80.41
Zone Tanger Med,2025-11-03 05:00:00,3.79,81.65
Zone Tanger Med,2025-11-03 06:00:00,4.05,81.09
Zone Tanger Med,2025-11-03 07:00:00,3.05,84.57
Zone Tanger Med,2025-11-03 08:00:00,3.6,75.52
Zone Tanger Med,2025-11-03 09:00:00,2.9,81.55
Zone Tanger Med,2025-11-03 10:00:00,2.95,81.09
Zone Tanger Med,2025-11-03 11:00:00,3.02,81.98
Zone Tanger Med,2025-11-03 12:00:00,3.45,80.64
Zone Tanger Med,2025-11-03 13:00:00,2.75,84.56
Zone Tanger Med,2025-11-03 14:00:00,3.8,81.36
Zone Tanger Med,2025-11-03 15:00:00,3.55,82.33
Zone Tanger Med,2025-11-03 16:00:00,3.44,84.23
Zone Tanger Med,2025-11-03 17:00:00,3.06,82.13
Zone Tanger Med,2025-11-03 18:00:00,3.5,78.83
Zone Tanger Med,2025-11-03 19:00:00,2.0,80.93
Zone Tanger Med,2025-11-03 20:00:00,3.35,81.69
Zone Tanger Med,2025-11-03 21:00:00,3.23,77.88
Zone Tanger Med,2025-11-03 22:00:00,2.41,80.22
Zone Tanger Med,2025-11-03 23:00:00,3.33,81.83
Zone Tanger Med,2025-11-04 00:00:00,3.4,87.03
Zone Tanger Med,2025-11-04 01:00:00,2.42,82.93
Zone Tanger Med,2025-11-04 02:00:00,2.69,82.39
Zone Tanger Med,2025-11-04 03:00:00,3.99,86.23
Zone Tanger Med,2025-11-04 04:00:00,3.09,83.47
Zone Tanger Med,2025-11-04 05:00:00,3.55,83.82
Zone Tanger Med,2025-11-04 06:00:00,3.61,80.98
Zone Tanger Med,2025-11-04 07:00:00,3.32,78.84
Zone Tanger Med,2025-11-04 08:00:00,3.56,82.65
Zone Tanger Med,2025-11-04 09:00:00,2.31,86.56
Zone Tanger Med,2025-11-04 10:00:00,3.06,85.78
Zone Tanger Med,2025-11-04 11:00:00,1.92,83.64
Zone Tanger Med,2025-11-04 12:00:00,2.45,80.28
Zone Tanger Med,2025-11-04 13:00:00,2.93,78.12
Zone Tanger Med,2025-11-04 14:00:00,2.88,79.94
Zone Tanger Med,2025-11-04 15:00:00,3.17,82.54
Zone Tanger Med,2025-11-04 16:00:00,3.14,80.82
Zone Tanger Med,2025-11-04 17:00:00,3.2,84.51
Zone Tanger Med,2025-11-04 18:00:00,3.22,78.28
Zone Tanger Med,2025-11-04 19:00:00,3.28,81.68
Zone Tanger Med,2025-11-04 20:00:00,2.76,80.08
Zone Tanger Med,2025-11-04 21:00:00,2.85,84.48
Zone Tanger Med,2025-11-04 22:00:00,3.13,83.36
Zone Tanger Med,2025-11-04 23:00:00,3.13,79.92
Zone Tanger Med,2025-11-05 00:00:00,2.71,84.14
Zone Tanger Med,2025-11-05 01:00:00,3.57,77.94
Zone Tanger Med,2025-11-05 02:00:00,3.43,77.53
Zone Tanger Med,2025-11-05 03:00:00,2.79,79.79
Zone Tanger Med,2025-11-05 04:00:00,3.05,77.04
Zone Tanger Med,2025-11-05 05:00:00,3.94,81.72
Zone Tanger Med,2025-11-05 06:00:00,3.2,81.8
Zone Tanger Med,2025-11-05 07:00:00,3.29,80.99
Zone Tanger Med,2025-11-05 08:00:00,2.89,83.35
Zone Tanger Med,2025-11-05 09:00:00,3.01,80.19
Zone Tanger Med,2025-11-05 10:00:00,3.73,78.76
Zone Tanger Med,2025-11-05 11:00:00,3.17,80.01
Zone Tanger Med,2025-11-05 12:00:00,3.1,78.95
Zone Tanger Med,2025-11-05 13:00:00,3.13,80.47
Zone Tanger Med,2025-11-05 14:00:00,4.14,83.49
Zone Tanger Med,2025-11-05 15:00:00,3.14,77.61
Zone Tanger Med,2025-11-05 16:00:00,2.79,81.15
Zone Tanger Med,2025-11-05 17:00:00,2.86,84.39
Zone Tanger Med,2025-11-05 18:00:00,3.43,84.68
Zone Tanger Med,2025-11-05 19:00:00,2.55,80.29
Zone Tanger Med,2025-11-05 20:00:00,3.3,87.53
Zone Tanger Med,2025-11-05 21:00:00,2.83,79.37
Zone Tanger Med,2025-11-05 22:00:00,2.37,81.43
Zone Tanger Med,2025-11-05 23:00:00,2.72,79.07
Zone Tanger Med,2025-11-06 00:00:00,3.13,83.08
Zone Tanger Med,2025-11-06 01:00:00,3.67,89.0
Zone Tanger Med,2025-11-06 02:00:00,3.48,86.61
Zone Tanger Med,2025-11-06 03:00:00,3.0,84.12
Zone Tanger Med,2025-11-06 04:00:00,3.5,80.48
Zone Tanger Med,2025-11-06 05:00:00,2.97,81.58
Zone Tanger Med,2025-11-06 06:00:00,2.52,84.79
Zone Tanger Med,2025-11-06 07:00:00,3.12,83.87
Zone Tanger Med,2025-11-06 08:00:00,2.5,82.21
Zone Tanger Med,2025-11-06 09:00:00,3.42,82.35
Zone Tanger Med,2025-11-06 10:00:00,3.43,84.64
Zone Tanger Med,2025-11-06 11:00:00,2.75,85.26
Zone Tanger Med,2025-11-06 12:00:00,3.16,78.25
Zone Tanger Med,2025-11-06 13:00:00,3.16,82.57
Zone Tanger Med,2025-11-06 14:00:00,3.45,83.45
Zone Tanger Med,2025-11-06 15:00:00,2.6,80.67
Zone Tanger Med,2025-11-06 16:00:00,3.34,85.2
Zone Tanger Med,2025-11-06 17:00:00,2.57,81.28
Zone Tanger Med,2025-11-06 18:00:00,3.41,85.27
Zone Tanger Med,2025-11-06 19:00:00,3.52,81.08
Zone Tanger Med,2025-11-06 20:00:00,2.83,82.65
Zone Tanger Med,2025-11-06 21:00:00,3.58,82.59
Zone Tanger Med,2025-11-06 22:00:00,2.46,86.16
Zone Tanger Med,2025-11-06 23:00:00,3.53,83.85
Zone Tanger Med,2025-11-07 00:00:00,3.67,80.86
Zone Tanger Med,2025-11-07 01:00:00,3.23,81.32
Zone Tanger Med,2025-11-07 02:00:00,3.01,81.31
Zone Tanger Med,2025-11-07 03:00:00,3.21,82.05
Zone Tanger Med,2025-11-07 04:00:00,2.85,79.64
Zone Tanger Med,2025-11-07 05:00:00,4.14,81.8
Zone Tanger Med,2025-11-07 06:00:00,2.85,85.42
Zone Tanger Med,2025-11-07 07:00:00,3.61,85.31
Zone Tanger Med,2025-11-07 08:00:00,2.79,78.09
Zone Tanger Med,2025-11-07 09:00:00,3.72,77.69
Zone Tanger Med,2025-11-07 10:00:00,3.89,80.52
Zone Tanger Med,2025-11-07 11:00:00,3.23,77.55
Zone Tanger Med,2025-11-07 12:00:00,3.19,78.84
Zone Tanger Med,2025-11-07 13:00:00,2.69,82.88
Zone Tanger Med,2025-11-07 14:00:00,2.65,81.91
Zone Tanger Med,2025-11-07 15:00:00,3.19,77.7
Zone Tanger Med,2025-11-07 16:00:00,3.66,84.93
Zone Tanger Med,2025-11-07 17:00:00,2.85,80.95
Zone Tanger Med,2025-11-07 18:00:00,3.96,80.7
Zone Tanger Med,2025-11-07 19:00:00,2.83,84.54
Zone Tanger Med,2025-11-07 20:00:00,3.16,83.03
Zone Tanger Med,2025-11-07 21:00:00,3.16,81.89
Zone Tanger Med,2025-11-07 22:00:00,3.03,80.76
Zone Tanger Med,2025-11-07 23:00:00,2.25,83.42
Zone Tanger Med,2025-11-08 00:00:00,2.82,80.92
Zone Tanger Med,2025-11-08 01:00:00,3.14,81.43
Zone Tanger Med,2025-11-08 02:00:00,3.03,79.06
Zone Tanger Med,2025-11-08 03:00:00,3.32,84.86
Zone Tanger Med,2025-11-08 04:00:00,3.36,85.88
Zone Tanger Med,2025-11-08 05:00:00,2.96,82.53
Zone Tanger Med,2025-11-08 06:00:00,2.67,80.78
Zone Tanger Med,2025-11-08 07:00:00,3.68,84.34
Zone Tanger Med,2025-11-08 08:00:00,2.52,83.47
Zone Tanger Med,2025-11-08 09:00:00,2.82,80.89
Zone Tanger Med,2025-11-08 10:00:00,2.72,84.88
Zone Tanger Med,2025-11-08 11:00:00,3.35,80.94
Zone Tanger Med,2025-11-08 12:00:00,3.58,78.78
Zone Tanger Med,2025-11-08 13:00:00,2.98,81.84
Zone Tanger Med,2025-11-08 14:00:00,3.14,84.71
Zone Tanger Med,2025-11-08 15:00:00,3.22,82.26
Zone Tanger Med,2025-11-08 16:00:00,3.77,79.07
Zone Tanger Med,2025-11-08 17:00:00,2.34,80.99
Zone Tanger Med,2025-11-08 18:00:00,3.35,84.99
Zone Tanger Med,2025-11-08 19:00:00,3.2,82.68
Zone Tanger Med,2025-11-08 20:00:00,2.9,81.95
Zone Tanger Med,2025-11-08 21:00:00,3.17,81.67
Zone Tanger Med,2025-11-08 22:00:00,3.34,84.7
Zone Tanger Med,2025-11-08 23:00:00,3.28,84.54
Zone Tanger Med,2025-11-09 00:00:00,3.9,78.5
Zone Tanger Med,2025-11-09 01:00:00,3.09,84.35
Zone Tanger Med,2025-11-09 02:00:00,3.05,83.29
Zone Tanger Med,2025-11-09 03:00:00,2.97,85.98
Zone Tanger Med,2025-11-09 04:00:00,3.26,81.83
Zone Tanger Med,2025-11-09 05:00:00,3.02,84.84
Zone Tanger Med,2025-11-09 06:00:00,3.04,83.17
Zone Tanger Med,2025-11-09 07:00:00,3.04,79.22
Zone Tanger Med,2025-11-09 08:00:00,2.98,84.55
Zone Tanger Med,2025-11-09 09:00:00,2.79,84.02
Zone Tanger Med,2025-11-09 10:00:00,3.2,80.38
Zone Tanger Med,2025-11-09 11:00:00,2.92,82.72
Zone Tanger Med,2025-11-09 12:00:00,3.27,87.27
Zone Tanger Med,2025-11-09 13:00:00,3.07,80.79
Zone Tanger Med,2025-11-09 14:00:00,2.87,83.82
Zone Tanger Med,2025-11-09 15:00:00,3.65,79.26
Zone Tanger Med,2025-11-09 16:00:00,2.98,80.57
Zone Tanger Med,2025-11-09 17:00:00,3.27,84.03
Zone Tanger Med,2025-11-09 18:00:00,2.74,82.64
Zone Tanger Med,2025-11-09 19:00:00,2.21,81.5
Zone Tanger Med,2025-11-09 20:00:00,2.79,86.26
Zone Tanger Med,2025-11-09 21:00:00,2.16,79.7
Zone Tanger Med,2025-11-09 22:00:00,2.92,81.64
Zone Tanger Med,2025-11-09 23:00:00,3.61,83.23
Zone Tanger Med,2025-11-10 00:00:00,2.65,79.82
Zone Tanger Med,2025-11-10 01:00:00,2.17,83.27
Zone Tanger Med,2025-11-10 02:00:00,3.61,84.69
Zone Tanger Med,2025-11-10 03:00:00,2.82,81.71
Zone Tanger Med,2025-11-10 04:00:00,3.01,80.29
Zone Tanger Med,2025-11-10 05:00:00,3.33,81.22
Zone Tanger Med,2025-11-10 06:00:00,3.22,75.3
Zone Tanger Med,2025-11-10 07:00:00,3.31,84.52
Zone Tanger Med,2025-11-10 08:00:00,3.37,82.66
Zone Tanger Med,2025-11-10 09:00:00,2.31,81.56
Zone Tanger Med,2025-11-10 10:00:00,2.44,77.83
Zone Tanger Med,2025-11-10 11:00:00,3.47,84.77
Zone Tanger Med,2025-11-10 12:00:00,2.69,80.91
Zone Tanger Med,2025-11-10 13:00:00,2.73,83.41
Zone Tanger Med,2025-11-10 14:00:00,2.5,81.97
Zone Tanger Med,2025-11-10 15:00:00,2.84,77.96
Zone Tanger Med,2025-11-10 16:00:00,2.86,85.17
Zone Tanger Med,2025-11-10 17:00:00,2.62,84.7
Zone Tanger Med,2025-11-10 18:00:00,2.58,83.91
Zone Tanger Med,2025-11-10 19:00:00,3.13,82.79
Zone Tanger Med,2025-11-10 20:00:00,2.67,79.01
Zone Tanger Med,2025-11-10 21:00:00,2.75,84.17
